|index|name|gubun|price|menu1|menu2|menu3|menu4|address|phone|openingHour|detailInfo
641|641|코슌|이자카야 / 오뎅 / 꼬치|5800|세미|풀 (카운터)|풀 (룸)|none|서울특별시 강남구 언주로153길 14 2F|0507-1315-8729|17:00 - 24:00|단체석, 주차, 발렛파킹, 예약, 무선 인터넷
642|642|인딕 슬로우|인도 음식|15200|브런치 탈리|흑임자피자&가지 피자|인딕커리|포도&블루치즈|서울특별시 강남구 압구정로4길 13 1F|02-511-0139|11:30 - 21:30|발렛, 포장, 배달, 예약, 무선 인터넷, 반려동물 동반, 지역화폐(카드형), 지역화폐(모바일형), 제로페이, 국민지원금
643|643|삐아프|카페 / 디저트|23875|봉봉 4구 세트|봉봉 6구 세트|봉봉 10구 세트|봉봉 15구 세트|서울특별시 강남구 논현로175길 109  1F|02-545-0317|12:30 - 19:30|무료주차 가능, 포장, 예약, 제로페이
644|644|상진식감|까스 요리|15333|가슴살카츠(사사미카츠)|상진카츠|안심카츠|none|서울특별시 강남구 도산대로11길 31-10  B1|02-6439-2735|11:30 - 21:00|예약, 무선 인터넷, 제로페이
645|645|와라야키 쿠이신보|이자카야 / 오뎅 / 꼬치|25250|참치뱃살 타타키|참치등살 타타키|참치사시미|도미사시미|서울특별시 강남구 도산대로15길 6 대화빌딩|02-546-9215|17:30 - 01:00|발렛파킹, 포장, 배달, 국민지원금
646|646|신비갈비살|고기 요리|49250|갈비한짝모듬|갈비반짝모듬|한우갈비살 (100g)|마무리된장찌개+공기밥1|서울특별시 강남구 강남대로158길 15 1F|02-543-5992|17:00 - 24:00|주차공간없음, 단체석, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
647|647|따띠따띠|퓨전 양식|54250|DINNER C|샤또브리앙 - 100g|채끝등심 - 100g|쁘띠 텐더|서울특별시 강남구 언주로157길 6 1F|02-6397-1023|11:30 - 22:00|주차공간없음 
648|648|스시 시미즈|회 / 스시|88000|점심 스시 오마카세|저녁 스시 오마카세|저녁 사시미 오마카세|야사이마끼 (4pcs)|서울특별시 강남구 언주로152길 11-3 B1|02-543-0887|12:00 - 22:00|단체석, 발렛파킹, 예약
649|649|솔밤|퓨전 한식|215000|Solbam Course|Beverage Pairing|none|none|서울특별시 강남구 도산대로37길 6 4F|070-4405-7788|17:30 - 22:30|주차, 발렛파킹, 남/녀 화장실 구분
650|650|돈불리제담|고기 요리|24000|제주고기국수|고기비빔국수|흑돼지 돔베구이|흑돼지 두루치기|서울특별시 강남구 압구정로2길 46 강남상가 1F|02-546-2995|11:30 - 22:00|유료주차 가능, 단체석, 포장, 예약, 남/녀 화장실 구분
651|651|청우참치|회 / 스시|65000|참치회 특 1인|none|none|none|서울특별시 강남구 강남대로 632|02-549-8356|17:00 - 23:00|유료주차 가능, 단체석, 예약, 무선 인터넷, 국민지원금
652|652|갓포아키|이자카야 / 오뎅 / 꼬치|27750|아나고덴푸라|타코사라다|해수우니|도다리쑥국|서울특별시 강남구 도산대로45길 8-3 쿠키빌딩|02-540-8669|18:00 - 01:00|발렛파킹, 포장, 예약, 남/녀 화장실 구분
653|653|켄|정통 일식 / 일반 일식|342500|오마카세코스|하베 꼬르통 샤를마뉴|장 노엘 가냐르 샤샤뉴 몽라쉐|부즈레 퓔리니 몽라쉐|서울특별시 강남구 언주로152길 15-3 2F|02-511-7809|18:00 - 23:00|주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
654|654|스미카|회 / 스시|80000|오마카세|야키토리 7종|일본식계란말이|토리라멘|서울특별시 강남구 도산대로53길 18-2 1F|02-548-5554|18:00 - 24:00|발렛, 단체석, 주차, 예약, 남/녀 화장실 구분
655|655|압구정공주떡집|카페 / 디저트|27750|흑임자 인절미|흑임자 인절비 (1되)|쑥송편 (5알)|쑥개떡|서울특별시 강남구 논현로161길 11|02-516-3643|00:00 - 24:00|주차, 포장, 배달, 방문접수/출장, 예약
656|656|오사카카레콘유|돈부리 / 일본 카레 / 벤토|24750|오사카카레|콘유치킨카츠카레|가지치즈카레|돈카츠카레|서울특별시 강남구 강남대로160길 49 1F|070-4447-7788|11:30 - 21:00|주차공간없음 , 무선 인터넷, 남/녀 화장실 구분
657|657|야키토리묵|이자카야 / 오뎅 / 꼬치|27750|오마카세|오늘의 메뉴|안심타다끼|넓적다리통구이|서울특별시 강남구 강남대로152길 23 B1|070-4134-3433|17:00 - 01:00|주차공간없음, 예약, 무선 인터넷, 제로페이
658|658|비스트로앤트로|다국적 퓨전|16000|판콘토마테|방어쿠르도|가지튀김|피타브래드|서울특별시 강남구 논현로159길 12 1F|02-6448-1887|17:00 - 23:00|무료주차 가능, 단체석, 주차, 예약, 무선 인터넷, 제로페이
659|659|야키토리파노|이자카야 / 오뎅 / 꼬치|27750|오마카세 쿠시모듬|테바모토|사사미|하츠|서울특별시 강남구 선릉로157길 13-5 1F|02-6952-5155|19:00 - 22:00|주차공간없음 
660|660|상석|회 / 스시|89000|상석 오마카세|런치 오마카세|none|none|서울특별시 강남구 논현로159길 15|070-4680-4599|12:30 - 22:00|유료주차 가능, 주차, 발렛파킹, 예약, 남/녀 화장실 구분, 국민지원금
661|661|신사치킨클럽|다국적 아시아 음식|11500|치킨카츠|치킨난반|치킨 완탕면|튀긴교자|서울특별시 강남구 강남대로162길 40 1F|02-508-8855|12:00 - 21:00|단체석, 발렛파킹, 무선 인터넷, 국민지원금
662|662|윤잇|기타 양식|14225|치킨 BBQ 25CM 뚱랩|수비드 오리 포케|윤잇 샐러드|크리스피 쉬림프 포케|서울특별시 강남구 논현로159길 27|02-6949-0344|09:00 - 21:00|단체석, 포장, 배달, 예약, 무선 인터넷, 제로페이, 국민지원금
663|663|볼피노리스토란테|이탈리안|27250|트러플 아란치니|오징어 먹물 펜네|우니 파스타|서로인 스테이크 (100g)|서울특별시 강남구 도산대로45길 10-7|010-2249-1571|12:00 - 22:30|단체석, 주차, 발렛파킹, 포장, 무선 인터넷
664|664|테일러커피|카페 / 디저트|5750|에스프레소|아메리카노|플랫화이트|크림모카|서울특별시 강남구 강남대로160길 31 1F|02-511-0355|10:00 - 23:00|단체석, 주차, 발렛파킹, 포장, 무선 인터넷, 남/녀 화장실 구분
665|665|잭슨피자|기타 양식|27750|마가리타 (R)|파이브치즈 (R)|아메리칸스피리트 (R)|그릭콜로지 (R)|서울특별시 강남구 압구정로 144 1F 107호|02-512-0717|11:00 - 22:00|무료주차 가능, 포장, 배달, 무선 인터넷, 남/녀 화장실 구분, 제로페이, 국민지원금
666|666|아이뽀유|베트남 음식|18833|조개Pho S|베트남커리|스프링롤|카페코코|서울특별시 강남구 도산대로 153|02-517-4656|07:30 - 24:00|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분
667|667|씨네드쉐프|프랑스 음식|74500|런치2코스|런치3코스|디너7코스|디너8코스|서울특별시 강남구 압구정로30길 45 CGV신관 B5|02-3446-0541|11:30 - 22:00|단체석, 발렛파킹, 예약
668|668|컨플릭트 스토어|카페 / 디저트|13375|필터커피|피넛버터|소리드크리머리|캐다멈|서울특별시 강남구 논현로159길 46-5|02-517-0122|11:00 - 22:00|주차공간없음, 국민지원금 
669|669|사녹|퓨전 양식|48500|런치프리픽스 (2인)|디너프리픽스 (1인)|이베리코|쌍화의령메추리|서울특별시 강남구 언주로170길 36 2F|010-6456-1617|17:30 - 24:00|단체석, 주차, 발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분
670|670|스시기요이|회 / 스시|120000|런치 오마카세|디너 오마카세|스시 테이크아웃|사시미 테이크아웃|서울특별시 강남구 언주로152길 15-6 3F|02-512-8678|12:00 - 21:30|단체석, 발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분
671|671|스시이타루|회 / 스시|115000|런치오마카세|디너오마카세|none|none|서울특별시 강남구 언주로174길 22 1F|02-548-5048|12:00 - 22:00|발렛파킹, 예약, 국민지원금
672|672|아스트랄|칵테일 / 와인|22750|Hallibut|Scallop|Webfoot octopus|Shitake Pasta|서울특별시 강남구 언주로168길 32 2F|0507-1415-1913|12:00 - 21:00|단체석, 주차, 발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 제로페이, 국민지원금
673|673|갓포치유|정통 일식 / 일반 일식|49000|사시미 오마카세|계절 모듬생선회 2인|해물 미소나베|고등어 봉 초밥|서울특별시 강남구 언주로164길 34-2|070-7750-5585|18:00 - 24:00|무료주차 가능, 단체석, 주차, 발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분
674|674|Sogak|정통 중식 / 일반 중식|18500|소각마라탕|소각마라샹궈 (소)|가지탕수|꿔빠로우 (소)|서울특별시 강남구 강남대로160길 17 1F|02-512-9929|11:30 - 22:30|발렛 3,000원, 단체석, 주차, 포장, 배달, 예약, 무선 인터넷, 국민지원금
675|675|알고리즘|퓨전 일식|130000|디너 코스|none|none|none|서울특별시 강남구 도산대로49길 8 2F|070-8845-3869|10:00 - 22:00|발렛파킹, 예약
676|676|현대카드 쿠킹 라이브러리(델리)|세계음식 기타|90000|유러피언 런치 (1인)|스키야키 런치 (1인)|한식 런치 (1인)|BBQ 런치 (1인)|서울특별시 강남구 압구정로46길 46 현대카드 쿠킹라이브러리 1F|02-511-9400|12:00 - 21:00|발렛파킹, 예약
677|677|야스노야지로|기타 일식|20000|징기스칸 생 양고기|카타마리 생 양고기|생 양고기 육회|라무탄|서울특별시 강남구 논현로163길 13-5 1F|02-515-0818|17:00 - 22:00|주차공간없음, 예약, 무선 인터넷
678|678|스시오마주|회 / 스시|92500|런치오마카세|디너오마카세|none|none|서울특별시 강남구 강남대로152길 67 B1 102호|02-515-1836|12:00 - 22:00|유료주차 가능 
679|679|이태리 갓포 분이네|이탈리안|35333|테이스팅메뉴|고등어 부르스케타|구운돼지등심|우니크림리조또|서울특별시 강남구 논현로167길 15|02-514-0963|17:30 - 00:00|주차공간없음, 발렛파킹, 예약, 국민지원금
680|680|금수복국|해산물 요리|61333|3층 코스요리|복국|복까스|복물회|서울특별시 강남구 언주로 821|02-542-5482|00:00 - 24:00|단체석, 주차, 발렛파킹, 포장, 배달, 무선 인터넷, 남/녀 화장실 구분
681|681|획|칵테일 / 와인|24000|가오리보쌈|문어콩피|청어알과육전|숯불바베큐|서울특별시 강남구 강남대로156길 31|0507-1382-8332|17:00 - 23:00|주차공간없음, 단체석, 남/녀 화장실 구분
682|682|청담미역|한정식 / 백반 / 정통 한식|13000|가자미 미역국|조개 미역국|소갈비 미역국|전복 가자미 미역국|서울특별시 강남구 압구정로20길 15|02-518-6800|09:00 - 21:00|주차공간없음, 발렛파킹, 포장, 무선 인터넷, 제로페이, 국민지원금
683|683|켄카|이자카야 / 오뎅 / 꼬치|38000|랍스터사시마(추천)|생 우럭매운찜(추천)|2인사시미모리와세(추천)|와규화로구이(추천)|서울특별시 강남구 강남대로152길 63|02-3447-0047|18:00 - 03:00|발렛 
684|684|얀 쿠브레|베이커리|8500|타르트 이자티스|메르베이유|파리 브레스트|브레산|서울특별시 강남구 강남대로 652|none|09:00 - 20:00|단체석, 주차, 포장, 무선 인터넷, 남/녀 화장실 구분
685|685|엘이베리코|스테이크 / 바베큐|16750|이베리코 목살 (150g)|이베리코 시크릿 (150g)|이베리코 늑간살 (150g)|이베리코 황제살 (150g)|서울특별시 강남구 압구정로28길 22-7 1F|02-3443-6888|16:30 - 23:00|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
686|686|노아베이커리|베이커리|39500|과일 생크림 2호|얼그레이 쉬폰케이크 1호|레인보우케이크|산딸기요거트쉬폰케이크(1호)|서울특별시 강남구 압구정로30길 9|02-546-7588|08:00 - 23:00|유료주차 가능, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분
687|687|삼원가든 |고기 요리|82500|삼원 전통 양념갈비|한우 생갈비|한우 양념갈비|한우 특생갈비|서울특별시 강남구 언주로 835|02-548-3030|11:30 - 21:00|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 남/녀 화장실 구분, 장애인 편의시설, 지역화폐(지류형), 지역화폐(카드형), 지역화폐(모바일형), 제로페이, 국민지원금 
688|688|스시츠바키|회 / 스시|87667|점심 오마케사|저녁 스시 오마카세|저녁 사시미 오마카세|none|서울특별시 강남구 언주로174길 30 로빈명품관 101호|02-545-9149|12:00 - 22:00|주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
689|689|코이에|정통 일식 / 일반 일식|22500|사시미5종|스텔라 마리스|니코 고리|가리비 샐러드|서울특별시 강남구 논현로153길 43 B1|02-543-3115|18:00 - 01:00|발렛 3,000원
690|690|명인등심|고기 요리|35500|한우특등심|한우육회|된장죽|후식냉면|서울특별시 강남구 도산대로 211|02-3446-5544|11:30 - 22:30|단체석, 주차, 발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 제로페이
691|691|막걸리는살아있다|전통 주점 / 포차|19333|차돌숙주볶음|골뱅이소면|야채마늘똥집|해물파전|서울특별시 강남구 도산대로51길 39 B1|010-3286-1941|16:00 - 22:00|단체석, 발렛파킹, 무선 인터넷, 국민지원금
692|692|카카오빈|카페 / 디저트|24825|수제초콜릿 1조각|6조각 세트포장|10조각 세트포장|18조각 세트포장|서울특별시 강남구 도산대로17길 43 1F|02-586-0310|11:00 - 21:00|주차공간없음, 포장, 무선 인터넷, 제로페이, 국민지원금
693|693|복싱타이거|칵테일 / 와인|23000|전통주 시그니쳐 칵테일|As you wish 칵테일|호랑이밥|크런치 치즈|서울특별시 강남구 강남대로156길 13 B1|02-540-2399|20:00 - 03:00|단체석, 주차, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
694|694|서강쇠떡볶이|기타 한식|4500|떡볶이|섞어|어묵|순대|서울특별시 강남구 압구정로50길 22|02-542-3312|10:30 - 00:30|주차공간없음, 국민지원금
695|695|금산제면소|국수 / 면 요리|12000|탄탄면|온천 달걀|튀긴 양파와 흰쌀밥|고기고명|서울특별시 강남구 압구정로46길 5-6|02-518-5257|11:00 - 20:00|매장식사
696|696|파인앤코|칵테일 / 와인|23000|Pine|Nuruk|Banana|Basil|서울특별시 강남구 선릉로157길 33 B1|0507-1335-7434|19:00 - 02:00|주차공간없음, 국민지원금
697|697|카페이모야|카페 / 디저트|10650|파르페|소프트콘 커피|이모야(고구마) 페스츄리피자|이모야 펀치|서울특별시 강남구 논현로168길 20 1F|02-3442-7855|10:00 - 21:00|주차공간없음, 포장, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
698|698|무지개포차|전통 주점 / 포차|27750|후라이드치킨|반건조오징어|태양초치즈닭갈비|목살김치찌개|서울특별시 강남구 강남대로 628  2F|02-549-2109|17:00 - 23:00|단체석, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
699|699|폴스타|칵테일 / 와인|27750|글렌피딕 (12년산)|글랜모랑지오리지널|청어세비체|에비산도|서울특별시 강남구 도산대로45길 10-11|02-514-3450|09:00 - 03:00|발렛 
700|700|뜨라또리아샘킴|이탈리안|61625|멜란자네|숭어알|뜨리빠|채끝스테이크|서울특별시 강남구 도산대로49길 10-3|02-511-3334|11:30 - 21:00|발렛, 단체석, 주차, 발렛파킹, 예약, 국민지원금
701|701|코타by뎐|일반 주점|121667|코타 맡김차림|스페인이베리코쪽갈비 (1pc)|자연산생물 민어전 스테이크|고수짱아찌와 닭발테린|서울특별시 강남구 선릉로155길 23-3|02-3445-5577|18:00 - 24:00|발렛 2시간 3,000원, 단체석, 주차, 포장, 배달, 무선 인터넷, 남/녀 화장실 구분
